Code,Item,Group,Region_Number,Region_Name,State_Name,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Average_Annual_Percent_Growth
3,Medicare/Physician & Clinical Services (Millions of Dollars),Region,6,Southwest,,2779,2961,3063,3390,3770,4089,4477,4836,5218,5810,6252,6640,7252,8119,8803,9631,10237,10916,11860,12439,13184,13922,14464,15103,7.6
3,Medicare/Physician & Clinical Services (Millions of Dollars),Region,7,Rocky Mountains,,538,587,627,720,816,889,971,1045,1085,1235,1381,1466,1571,1750,1851,2012,2153,2330,2559,2718,2865,3088,3200,3413,8.4
3,Medicare/Physician & Clinical Services (Millions of Dollars),Region,8,Far West,,5408,5644,6091,6508,7019,7443,7811,8002,8964,9807,10658,11907,12717,13702,14291,14717,15017,17096,18991,19592,20913,22267,23362,24578,6.8
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,5,Southeast,Alabama,516,558,573,638,703,744,799,836,913,998,1096,1145,1266,1397,1472,1573,1689,1849,2033,2121,2203,2277,2336,2455,7
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,8,Far West,Alaska,21,21,22,26,29,30,33,35,38,43,47,50,58,87,91,73,76,81,98,102,111,120,128,137,8.5
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,6,Southwest,Arizona,548,591,635,694,760,823,893,940,1027,1073,1133,1313,1435,1567,1717,1892,2014,2117,2312,2455,2688,2849,3014,3139,7.9
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,5,Southeast,Arkansas,311,314,315,353,388,402,431,463,481,533,582,605,652,722,769,819,877,914,977,1011,1055,1104,1146,1191,6
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,8,Far West,California,4262,4446,4829,5128,5500,5816,6056,6168,6941,7519,8123,9171,9793,10502,10929,11111,11212,12919,14426,14810,15791,16748,17553,18466,6.6
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,7,Rocky Mountains,Colorado,264,291,313,362,412,468,514,561,582,662,733,783,837,930,986,1066,1133,1199,1321,1395,1471,1621,1690,1815,8.7
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,1,New England,Connecticut,454,466,489,524,576,611,651,678,717,791,853,900,963,1050,1111,1164,1215,1280,1360,1422,1470,1498,1523,1566,5.5
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,2,Mideast,Delaware,82,91,94,106,124,137,142,148,151,168,190,203,225,248,263,284,301,319,340,348,366,392,414,449,7.7
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,2,Mideast,District of Columbia,98,104,105,113,123,129,137,130,135,138,143,150,156,161,167,171,170,177,187,190,200,209,219,226,3.7
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,5,Southeast,Florida,3161,3331,3586,4082,4302,4559,4837,5016,5363,5782,6200,6642,7455,8296,9171,9396,9351,10141,11081,11792,12618,13068,13287,13666,6.6
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,5,Southeast,Georgia,685,732,768,865,947,1002,1085,1133,1210,1320,1456,1581,1750,1958,2109,2326,2495,2667,2918,3063,3301,3554,3651,3871,7.8
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,8,Far West,Hawaii,115,125,136,147,156,165,170,179,200,227,256,285,306,317,331,363,366,399,451,473,494,536,568,600,7.5
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,7,Rocky Mountains,Idaho,78,81,86,100,115,119,130,136,148,170,190,203,216,240,251,275,293,331,371,386,403,417,429,457,8
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,3,Great Lakes,Illinois,1350,1431,1475,1622,1731,1787,1888,2001,2111,2301,2514,2663,2832,3077,3258,3454,3571,3769,4003,4152,4339,4558,4674,4864,5.7
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,3,Great Lakes,Indiana,566,604,634,701,759,791,848,905,954,1047,1181,1253,1367,1487,1559,1658,1757,1891,2029,2111,2195,2271,2346,2425,6.5
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,4,Plains,Iowa,290,302,310,340,371,374,389,405,428,475,526,536,571,631,654,689,712,755,796,825,863,903,919,964,5.4
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,4,Plains,Kansas,304,314,321,348,373,380,398,415,454,500,545,567,584,625,691,797,803,808,834,864,897,930,945,982,5.2
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,5,Southeast,Kentucky,442,464,485,527,572,578,616,645,690,757,846,894,968,1068,1132,1195,1292,1354,1391,1444,1509,1555,1640,1708,6.1
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,5,Southeast,Louisiana,527,542,558,624,678,727,792,875,925,917,931,969,1051,1300,1324,1377,1436,1533,1659,1689,1778,1833,1832,1894,5.7
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,1,New England,Maine,114,122,127,138,155,165,176,184,199,222,240,243,260,278,284,293,307,327,356,369,413,440,461,501,6.6
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,2,Mideast,Maryland,604,632,650,723,785,824,886,925,1003,1093,1183,1252,1358,1467,1569,1678,1714,1812,1914,1967,2094,2219,2303,2400,6.2
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,1,New England,Massachusetts,738,793,838,893,994,1076,1140,1198,1292,1350,1401,1444,1490,1639,1690,1840,1978,2079,2168,2278,2343,2482,2533,2698,5.8
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,3,Great Lakes,Michigan,1191,1240,1270,1423,1560,1652,1734,1819,1903,2053,2250,2364,2568,2796,3002,3247,3520,3804,4090,4008,4191,4441,4508,4702,6.2
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,4,Plains,Minnesota,385,403,425,469,508,537,563,592,620,703,783,832,897,985,1047,1158,1208,1273,1326,1320,1347,1439,1478,1557,6.3
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,5,Southeast,Mississippi,289,315,337,373,411,442,471,484,499,552,621,670,737,819,822,867,919,954,1027,1073,1110,1159,1178,1230,6.5
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,4,Plains,Missouri,626,664,681,745,806,832,846,975,992,1119,1244,1289,1375,1534,1584,1646,1772,1897,2015,2096,2186,2324,2394,2440,6.1
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,7,Rocky Mountains,Montana,73,77,82,88,95,96,104,109,117,130,148,152,163,178,179,186,200,212,223,235,243,258,263,280,6.1
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,4,Plains,Nebraska,152,154,162,177,191,196,219,231,240,272,306,320,342,384,400,425,446,461,480,495,516,537,546,570,5.9
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,8,Far West,Nevada,175,183,203,230,256,277,310,329,376,422,457,495,524,631,667,715,755,833,860,920,1005,1065,1237,1300,9.1
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,1,New England,New Hampshire,87,98,102,110,124,134,144,153,163,174,191,200,215,235,245,256,267,284,305,319,337,356,370,385,6.7
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,2,Mideast,New Jersey,1223,1292,1335,1460,1626,1709,1828,1943,2029,2249,2475,2595,2671,2878,3069,3349,3590,3835,4096,4115,4326,4442,4542,4648,6
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,6,Southwest,New Mexico,135,141,149,164,181,193,213,226,221,254,284,314,341,387,417,463,496,519,563,596,650,687,698,712,7.5
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,2,Mideast,New York,2530,2650,2793,3033,3352,3560,3817,4075,4301,4556,4803,5139,5502,5991,6368,6906,7335,7894,8342,8587,9101,9256,9400,9658,6
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,5,Southeast,North Carolina,762,756,796,903,1011,1068,1163,1231,1324,1475,1671,1807,1998,2196,2371,2599,2836,3029,3284,3458,3635,3829,3991,4199,7.7
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,4,Plains,North Dakota,67,66,65,71,79,78,80,83,87,93,102,104,109,116,117,132,122,125,133,139,145,150,150,157,3.8
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,3,Great Lakes,Ohio,1311,1368,1408,1551,1685,1725,1877,2023,2180,2377,2556,2704,2929,3156,3317,3579,3811,4175,4394,4376,4569,4639,4818,5055,6
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,6,Southwest,Oklahoma,327,341,357,401,444,464,506,540,569,671,767,761,813,887,922,1015,1067,1108,1181,1208,1221,1244,1260,1315,6.2
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,8,Far West,Oregon,314,329,353,377,412,444,473,482,534,617,695,762,811,854,883,979,1060,1208,1328,1375,1460,1534,1554,1658,7.5
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,2,Mideast,Pennsylvania,1984,2085,2126,2208,2440,2547,2725,2863,2998,3209,3371,3476,3746,3979,4189,4615,4946,5302,5639,5575,5746,6035,6192,6437,5.2
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,1,New England,Rhode Island,132,142,146,159,179,198,209,220,228,249,272,291,300,302,305,338,366,394,415,412,422,440,419,474,5.7
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,5,Southeast,South Carolina,333,365,391,500,503,544,596,638,693,785,888,954,1046,1155,1241,1350,1465,1577,1712,1798,1924,2047,2138,2233,8.6
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,4,Plains,South Dakota,69,70,72,78,88,87,92,98,104,112,124,128,135,148,154,146,180,189,189,194,206,212,206,211,5
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,5,Southeast,Tennessee,558,588,610,672,746,795,869,922,989,1101,1235,1322,1444,1586,1700,1898,2042,2173,2386,2515,2650,2739,2833,3034,7.6
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,6,Southwest,Texas,1769,1888,1922,2131,2385,2610,2865,3129,3401,3812,4068,4252,4663,5278,5746,6262,6660,7172,7804,8180,8625,9141,9492,9936,7.8
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,7,Rocky Mountains,Utah,91,104,110,129,149,159,174,187,183,210,242,255,278,315,346,390,429,482,533,583,622,658,675,710,9.3
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,1,New England,Vermont,41,44,46,48,54,57,59,66,71,79,86,86,92,99,102,101,104,111,116,120,127,140,149,154,5.9
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,5,Southeast,Virginia,606,660,684,764,828,863,928,969,1047,1145,1269,1353,1475,1615,1700,1839,1977,2120,2278,2394,2575,2754,2879,3041,7.3
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,8,Far West,Washington,521,540,547,600,668,710,769,809,875,979,1081,1143,1226,1311,1389,1477,1549,1655,1829,1913,2052,2265,2322,2418,6.9
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,5,Southeast,West Virginia,238,250,251,270,274,282,290,307,323,358,394,403,439,477,500,541,598,670,675,686,722,738,759,815,5.5
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,3,Great Lakes,Wisconsin,474,500,512,567,610,637,678,711,740,823,908,946,1027,1127,1189,1287,1384,1518,1652,1680,1762,1861,1859,1968,6.4
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,7,Rocky Mountains,Wyoming,32,34,35,41,45,47,49,52,55,62,69,73,78,87,90,95,98,105,110,119,126,135,142,151,7
4,Medicare/Other Professional Services (Millions of Dollars),United States,0,United States,,1376,1639,1882,2299,2937,3500,3835,5004,4727,5406,6461,6743,7469,8288,9449,10212,10957,12383,13764,14537,15677,16893,18216,19619,12.2
4,Medicare/Other Professional Services (Millions of Dollars),Region,1,New England,,88,109,127,140,165,179,194,237,244,268,310,363,409,481,530,575,615,673,741,777,837,892,956,1037,11.3
4,Medicare/Other Professional Services (Millions of Dollars),Region,2,Mideast,,298,360,394,467,564,687,754,921,840,1170,1557,1587,1653,1816,1962,2060,2228,2489,2725,2856,3022,3166,3284,3436,11.2
4,Medicare/Other Professional Services (Millions of Dollars),Region,3,Great Lakes,,221,263,288,327,377,412,445,524,508,657,820,829,984,1160,1290,1423,1538,1752,1913,1999,2158,2356,2543,2808,11.7
4,Medicare/Other Professional Services (Millions of Dollars),Region,4,Plains,,93,110,122,144,169,181,195,220,252,323,411,437,486,569,607,655,693,759,807,859,922,1007,1083,1155,11.6
4,Medicare/Other Professional Services (Millions of Dollars),Region,5,Southeast,,319,396,459,551,669,770,825,1056,1246,1319,1500,1511,1686,1864,2231,2488,2729,3164,3567,3800,4138,4508,4974,5354,13
4,Medicare/Other Professional Services (Millions of Dollars),Region,6,Southwest,,94,107,135,168,224,282,327,481,397,500,597,551,593,696,865,1024,1069,1194,1370,1496,1630,1766,1927,2091,14.4
4,Medicare/Other Professional Services (Millions of Dollars),Region,7,Rocky Mountains,,22,27,30,41,53,60,63,75,96,120,154,186,211,235,273,282,295,322,364,382,412,453,494,534,14.9
4,Medicare/Other Professional Services (Millions of Dollars),Region,8,Far West,,242,268,327,461,717,929,1032,1492,1143,1048,1112,1280,1445,1466,1690,1704,1790,2029,2278,2368,2558,2746,2956,3205,11.9
4,Medicare/Other Professional Services (Millions of Dollars),State,5,Southeast,Alabama,18,22,22,23,28,32,35,41,71,72,76,73,79,89,123,141,152,179,209,222,237,254,270,300,13.1
4,Medicare/Other Professional Services (Millions of Dollars),State,8,Far West,Alaska,1,1,1,1,2,2,2,2,2,3,4,5,6,10,13,10,11,12,16,19,21,23,26,28,18.2
4,Medicare/Other Professional Services (Millions of Dollars),State,6,Southwest,Arizona,22,27,34,46,59,63,60,66,69,125,197,156,153,168,208,237,253,281,326,349,391,416,443,466,14.1
4,Medicare/Other Professional Services (Millions of Dollars),State,5,Southeast,Arkansas,11,13,14,16,17,18,20,22,26,36,47,47,57,69,80,87,97,111,119,128,139,151,159,168,12.5
4,Medicare/Other Professional Services (Millions of Dollars),State,8,Far West,California,191,209,259,367,592,785,884,1317,1001,833,802,951,1080,1077,1268,1261,1303,1498,1692,1736,1866,1986,2123,2319,11.5
4,Medicare/Other Professional Services (Millions of Dollars),State,7,Rocky Mountains,Colorado,11,13,15,21,28,33,34,41,55,64,81,103,112,115,138,143,146,156,181,186,202,227,245,270,15.1
4,Medicare/Other Professional Services (Millions of Dollars),State,1,New England,Connecticut,23,27,31,34,39,42,43,46,50,69,87,89,101,119,137,138,147,163,180,193,211,216,229,256,11.1
4,Medicare/Other Professional Services (Millions of Dollars),State,2,Mideast,Delaware,3,4,4,5,5,6,6,7,9,12,16,18,22,28,31,33,36,41,45,49,54,60,65,70,14.8
4,Medicare/Other Professional Services (Millions of Dollars),State,2,Mideast,District of Columbia,3,4,4,5,5,6,6,5,6,8,9,9,10,10,12,12,12,13,14,15,16,17,19,21,9.6
4,Medicare/Other Professional Services (Millions of Dollars),State,5,Southeast,Florida,155,197,240,304,373,433,458,618,695,628,629,625,673,748,909,991,1042,1187,1357,1423,1542,1642,1756,1857,11.4
4,Medicare/Other Professional Services (Millions of Dollars),State,5,Southeast,Georgia,22,27,30,33,40,46,49,51,59,69,79,89,102,120,151,177,210,249,287,315,355,402,476,503,14.6
4,Medicare/Other Professional Services (Millions of Dollars),State,8,Far West,Hawaii,4,5,5,8,11,13,12,14,13,18,27,30,31,31,34,35,36,43,49,52,56,62,66,72,13.5
4,Medicare/Other Professional Services (Millions of Dollars),State,7,Rocky Mountains,Idaho,4,5,5,6,7,8,9,12,13,18,24,25,31,35,41,43,46,53,58,62,67,71,79,80,14.4
4,Medicare/Other Professional Services (Millions of Dollars),State,3,Great Lakes,Illinois,55,64,73,83,101,113,117,135,123,162,205,213,240,293,334,380,389,431,469,501,546,610,654,749,12
4,Medicare/Other Professional Services (Millions of Dollars),State,3,Great Lakes,Indiana,15,19,22,27,32,34,36,41,46,62,81,91,110,127,141,156,164,182,201,220,242,267,304,327,14.5
4,Medicare/Other Professional Services (Millions of Dollars),State,4,Plains,Iowa,18,21,23,26,30,32,35,40,45,55,67,73,83,97,102,105,107,115,122,130,139,151,163,176,10.4
4,Medicare/Other Professional Services (Millions of Dollars),State,4,Plains,Kansas,15,17,19,22,25,27,34,32,37,50,63,66,72,86,95,103,104,109,115,126,134,146,155,162,11
4,Medicare/Other Professional Services (Millions of Dollars),State,5,Southeast,Kentucky,12,15,17,19,22,24,26,29,31,42,58,68,77,91,109,118,130,148,160,176,197,219,251,271,14.4
4,Medicare/Other Professional Services (Millions of Dollars),State,5,Southeast,Louisiana,17,17,19,21,28,39,52,93,132,166,212,158,163,88,110,127,141,162,184,193,205,218,230,241,12.2
4,Medicare/Other Professional Services (Millions of Dollars),State,1,New England,Maine,7,9,10,11,13,13,15,17,16,18,21,29,38,46,49,53,54,60,68,71,77,85,95,106,12.2
4,Medicare/Other Professional Services (Millions of Dollars),State,2,Mideast,Maryland,21,22,25,29,35,42,44,49,43,70,82,92,104,126,144,154,159,180,201,213,233,261,286,311,12.4
4,Medicare/Other Professional Services (Millions of Dollars),State,1,New England,Massachusetts,42,55,66,72,87,94,99,115,123,124,137,177,194,222,249,280,300,325,357,369,395,421,449,476,11.2
4,Medicare/Other Professional Services (Millions of Dollars),State,3,Great Lakes,Michigan,72,87,92,98,109,117,130,155,146,179,221,210,250,314,343,366,411,465,512,516,564,613,638,693,10.3
4,Medicare/Other Professional Services (Millions of Dollars),State,4,Plains,Minnesota,23,27,29,36,44,46,45,50,51,72,99,105,119,137,141,159,168,183,192,200,213,231,251,270,11.3
4,Medicare/Other Professional Services (Millions of Dollars),State,5,Southeast,Mississippi,6,8,9,10,12,13,15,17,18,24,31,34,40,48,53,64,75,89,98,109,119,131,143,152,14.8
4,Medicare/Other Professional Services (Millions of Dollars),State,4,Plains,Missouri,22,26,31,36,43,48,51,64,79,94,116,122,131,154,167,182,204,232,252,268,290,319,345,361,12.9
4,Medicare/Other Professional Services (Millions of Dollars),State,7,Rocky Mountains,Montana,3,3,4,5,5,6,6,7,9,12,16,19,22,28,29,31,34,35,37,40,43,47,51,58,14.1
4,Medicare/Other Professional Services (Millions of Dollars),State,4,Plains,Nebraska,8,9,10,12,14,14,16,18,21,28,36,38,42,50,54,57,60,66,71,76,82,90,97,108,12.1
4,Medicare/Other Professional Services (Millions of Dollars),State,8,Far West,Nevada,4,5,8,12,17,21,22,27,34,44,62,62,58,64,69,76,88,89,91,103,117,133,159,167,17.7
4,Medicare/Other Professional Services (Millions of Dollars),State,1,New England,New Hampshire,4,5,6,7,7,8,8,9,10,12,15,21,28,35,37,39,43,48,53,58,63,70,78,85,14.5
4,Medicare/Other Professional Services (Millions of Dollars),State,2,Mideast,New Jersey,51,66,73,86,100,112,119,135,147,172,210,226,231,282,321,345,388,435,474,503,540,577,607,634,11.6
4,Medicare/Other Professional Services (Millions of Dollars),State,6,Southwest,New Mexico,6,7,8,10,13,14,15,19,15,21,28,30,33,43,53,60,62,70,78,85,93,99,105,111,13.9
4,Medicare/Other Professional Services (Millions of Dollars),State,2,Mideast,New York,132,159,177,213,261,304,330,400,341,568,840,808,863,902,953,947,995,1098,1199,1281,1358,1392,1403,1443,11
4,Medicare/Other Professional Services (Millions of Dollars),State,5,Southeast,North Carolina,25,30,34,38,46,51,52,56,66,92,121,135,162,197,224,248,284,330,362,393,429,475,532,621,15
4,Medicare/Other Professional Services (Millions of Dollars),State,4,Plains,North Dakota,4,5,5,6,7,7,7,8,10,12,15,16,19,23,23,26,23,25,25,27,28,30,32,34,10.1
4,Medicare/Other Professional Services (Millions of Dollars),State,3,Great Lakes,Ohio,59,69,75,88,103,111,122,147,144,185,232,227,271,288,325,361,394,472,508,527,558,599,658,717,11.5
4,Medicare/Other Professional Services (Millions of Dollars),State,6,Southwest,Oklahoma,13,15,16,17,22,31,46,90,124,87,56,61,64,72,90,104,104,119,135,147,154,170,181,198,12.7
4,Medicare/Other Professional Services (Millions of Dollars),State,8,Far West,Oregon,16,18,20,30,40,47,45,55,30,56,90,96,104,103,115,126,136,156,173,183,198,209,223,238,12.6
4,Medicare/Other Professional Services (Millions of Dollars),State,2,Mideast,Pennsylvania,88,106,112,130,157,217,250,325,295,340,400,433,423,467,502,570,637,722,791,796,821,859,903,956,10.9
4,Medicare/Other Professional Services (Millions of Dollars),State,1,New England,Rhode Island,10,11,12,13,16,19,24,46,40,38,42,38,36,42,41,46,52,57,60,61,64,70,72,79,9.4
4,Medicare/Other Professional Services (Millions of Dollars),State,5,Southeast,South Carolina,10,12,13,15,18,19,20,21,25,32,43,51,59,70,87,99,119,148,169,186,204,230,275,274,15.7
4,Medicare/Other Professional Services (Millions of Dollars),State,4,Plains,South Dakota,4,5,5,6,6,7,7,8,9,12,15,16,19,24,25,22,27,29,30,33,37,39,41,44,11.5
4,Medicare/Other Professional Services (Millions of Dollars),State,5,Southeast,Tennessee,16,22,25,30,38,44,46,50,56,72,95,110,133,170,189,217,239,277,310,329,356,391,438,481,16.1
4,Medicare/Other Professional Services (Millions of Dollars),State,6,Southwest,Texas,53,59,78,94,130,174,207,306,190,267,317,304,343,413,514,623,649,725,830,915,991,1080,1198,1315,14.9
4,Medicare/Other Professional Services (Millions of Dollars),State,7,Rocky Mountains,Utah,4,5,6,8,9,10,10,11,14,19,24,28,33,41,47,49,53,60,68,73,77,81,91,98,15.1
4,Medicare/Other Professional Services (Millions of Dollars),State,1,New England,Vermont,2,2,2,3,3,3,4,5,5,6,7,10,13,17,18,17,18,20,22,24,26,29,32,35,14.1
4,Medicare/Other Professional Services (Millions of Dollars),State,5,Southeast,Virginia,18,22,25,30,34,37,39,41,49,63,78,89,105,130,148,167,180,210,232,245,271,302,337,371,14
4,Medicare/Other Professional Services (Millions of Dollars),State,8,Far West,Washington,27,31,34,43,54,61,67,77,63,94,128,136,167,181,192,198,215,231,257,274,300,333,360,380,12.2
4,Medicare/Other Professional Services (Millions of Dollars),State,5,Southeast,West Virginia,9,11,11,12,14,14,14,16,18,23,29,31,36,44,49,53,62,75,79,79,86,93,106,115,11.6
4,Medicare/Other Professional Services (Millions of Dollars),State,3,Great Lakes,Wisconsin,20,24,27,31,33,37,41,47,50,69,81,87,113,137,147,161,180,203,222,235,248,267,289,323,12.8
4,Medicare/Other Professional Services (Millions of Dollars),State,7,Rocky Mountains,Wyoming,1,1,2,2,3,3,3,4,5,6,9,10,13,16,17,16,16,18,19,21,24,27,28,27,14.7
5,Medicare/Dental Services (Millions of Dollars),United States,0,United States,,16,17,34,40,54,74,89,99,78,81,86,79,70,71,86,103,164,221,296,242,294,368,478,408,15.2
5,Medicare/Dental Services (Millions of Dollars),Region,1,New England,,1,1,1,1,2,4,5,8,7,6,5,5,5,1,5,4,5,6,6,5,6,7,6,7,10.4
5,Medicare/Dental Services (Millions of Dollars),Region,2,Mideast,,3,3,5,6,7,9,11,11,10,14,18,17,16,22,20,27,46,60,59,53,53,64,69,69,14.4
5,Medicare/Dental Services (Millions of Dollars),Region,3,Great Lakes,,2,2,3,4,4,5,7,7,6,8,9,7,7,6,7,8,12,16,34,21,27,30,40,32,12.3
5,Medicare/Dental Services (Millions of Dollars),Region,4,Plains,,1,1,2,2,3,3,3,3,2,3,4,5,5,6,5,5,6,9,12,8,10,12,20,13,12
5,Medicare/Dental Services (Millions of Dollars),Region,5,Southeast,,4,4,7,9,12,16,19,21,15,17,20,17,14,19,22,29,49,64,91,78,101,139,196,133,16.5
5,Medicare/Dental Services (Millions of Dollars),Region,6,Southwest,,1,1,3,3,4,4,4,4,3,5,6,6,6,5,7,11,20,29,38,30,43,47,68,69,18.9
5,Medicare/Dental Services (Millions of Dollars),Region,7,Rocky Mountains,,0,0,1,1,1,2,2,2,2,3,3,2,2,1,2,2,4,6,13,8,7,8,9,8,16.1
5,Medicare/Dental Services (Millions of Dollars),Region,8,Far West,,3,3,12,14,21,31,38,42,32,26,22,20,17,12,18,17,23,31,44,40,49,62,71,76,15
5,Medicare/Dental Services (Millions of Dollars),State,5,Southeast,Alabama,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,2,4,4,2,2,4,7,11,7,16.2
5,Medicare/Dental Services (Millions of Dollars),State,8,Far West,Alaska,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9
5,Medicare/Dental Services (Millions of Dollars),State,6,Southwest,Arizona,0,0,1,1,2,2,2,1,1,2,3,2,2,3,4,4,7,10,12,9,11,14,19,20,20
5,Medicare/Dental Services (Millions of Dollars),State,5,Southeast,Arkansas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,3,4,5,2,13.1
5,Medicare/Dental Services (Millions of Dollars),State,8,Far West,California,2,3,10,12,18,27,34,39,30,23,17,16,11,9,15,13,17,22,32,31,38,46,50,57,14.7
5,Medicare/Dental Services (Millions of Dollars),State,7,Rocky Mountains,Colorado,0,0,0,1,1,1,2,2,2,2,2,2,1,1,1,1,2,3,7,5,4,6,5,5,16.4
5,Medicare/Dental Services (Millions of Dollars),State,1,New England,Connecticut,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,2,2,2,2,10.9
5,Medicare/Dental Services (Millions of Dollars),State,2,Mideast,Delaware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6
5,Medicare/Dental Services (Millions of Dollars),State,2,Mideast,District of Columbia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2
5,Medicare/Dental Services (Millions of Dollars),State,5,Southeast,Florida,2,2,5,6,8,12,15,18,12,13,14,12,8,14,17,17,24,33,48,43,61,81,96,71,17.7
5,Medicare/Dental Services (Millions of Dollars),State,5,Southeast,Georgia,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,4,6,4,7,10,22,13,17.7
5,Medicare/Dental Services (Millions of Dollars),State,8,Far West,Hawaii,0,0,0,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,2,2,2,2,3,3,17.7
5,Medicare/Dental Services (Millions of Dollars),State,7,Rocky Mountains,Idaho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,12.5
5,Medicare/Dental Services (Millions of Dollars),State,3,Great Lakes,Illinois,1,1,1,1,2,2,2,3,2,2,2,1,1,1,1,1,2,3,4,3,3,4,7,8,12
5,Medicare/Dental Services (Millions of Dollars),State,3,Great Lakes,Indiana,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,2,2,2,2,3,4,3,11.4
5,Medicare/Dental Services (Millions of Dollars),State,4,Plains,Iowa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,2,1,9.4
5,Medicare/Dental Services (Millions of Dollars),State,4,Plains,Kansas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,8
5,Medicare/Dental Services (Millions of Dollars),State,5,Southeast,Kentucky,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,1,3,2,10.8
5,Medicare/Dental Services (Millions of Dollars),State,5,Southeast,Louisiana,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,7,7,8,4,6,8,9,7,16.1
5,Medicare/Dental Services (Millions of Dollars),State,1,New England,Maine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,11.6
5,Medicare/Dental Services (Millions of Dollars),State,2,Mideast,Maryland,0,0,0,0,0,1,1,1,1,1,1,1,1,4,3,3,3,3,3,2,2,2,3,2,8.7
5,Medicare/Dental Services (Millions of Dollars),State,1,New England,Massachusetts,0,0,1,1,1,3,4,6,5,4,4,3,3,1,4,3,2,2,2,2,2,3,3,3,9.8
