Code,Item,Group,Region_Number,Region_Name,State_Name,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Average_Annual_Percent_Growth
3,Physician & Clinical Services (Millions of Dollars),Region,6,Southwest,,16565,17939,18825,19731,21131,22159,23969,25659,28322,29786,32641,36556,38289,41393,46415,48208,49577,52523,55029,56620,59847,62518,63780,67305,6.3
3,Physician & Clinical Services (Millions of Dollars),Region,7,Rocky Mountains,,4404,4802,5064,5313,5609,5912,6387,7273,7576,8412,9007,10025,11024,11711,12224,13257,13751,14387,14822,15121,15677,16098,16437,17347,6.1
3,Physician & Clinical Services (Millions of Dollars),Region,8,Far West,,35193,38368,40219,41185,42986,44782,45977,49973,50020,51213,54478,58262,64771,69643,75872,78978,85001,88957,90546,94803,98263,100711,103009,109212,5
3,Physician & Clinical Services (Millions of Dollars),State,5,Southeast,Alabama,2904,2947,3226,3473,3495,3575,3892,4182,4257,4549,4852,5295,6362,6506,6610,6718,6858,7180,7377,7482,7713,8005,8047,8423,4.7
3,Physician & Clinical Services (Millions of Dollars),State,8,Far West,Alaska,403,422,451,459,493,543,578,646,688,749,880,1054,1138,1260,1384,1437,1525,1597,1724,1855,2039,2244,2342,2481,8.2
3,Physician & Clinical Services (Millions of Dollars),State,6,Southwest,Arizona,2886,3033,3320,3353,3440,3628,3817,4119,4455,4594,5103,5895,6212,6851,7452,7969,8563,9280,9716,10034,10693,11085,11346,11922,6.4
3,Physician & Clinical Services (Millions of Dollars),State,5,Southeast,Arkansas,1492,1516,1654,1725,1795,1782,1937,1976,2163,2353,2505,2731,2972,3248,3580,3764,3973,4103,4125,4088,4259,4380,4428,4851,5.3
3,Physician & Clinical Services (Millions of Dollars),State,8,Far West,California,27573,30038,31527,32092,33137,34460,35156,37346,37028,37358,39113,41420,46063,49402,54033,55785,60748,63465,63940,67545,69788,71352,72709,76688,4.5
3,Physician & Clinical Services (Millions of Dollars),State,7,Rocky Mountains,Colorado,2283,2528,2608,2814,2941,3077,3291,3896,4059,4558,4825,5288,5907,6167,6284,6924,6959,7218,7364,7409,7721,7907,7987,8572,5.9
3,Physician & Clinical Services (Millions of Dollars),State,1,New England,Connecticut,2686,2792,2847,3021,3321,3339,3510,3787,3833,4120,4554,4845,5068,5505,5434,5794,6202,6569,6799,6939,7161,7522,7562,7852,4.8
3,Physician & Clinical Services (Millions of Dollars),State,2,Mideast,Delaware,504,539,567,620,638,662,722,759,900,954,1016,1153,1329,1398,1455,1520,1602,1738,1811,1853,1967,2026,2010,2112,6.4
3,Physician & Clinical Services (Millions of Dollars),State,2,Mideast,District of Columbia,611,671,673,688,693,651,636,631,656,710,798,878,916,1021,934,940,1028,1110,1126,1185,1314,1385,1497,1619,4.3
3,Physician & Clinical Services (Millions of Dollars),State,5,Southeast,Florida,12228,13252,13966,14504,14620,15057,15816,16417,17557,19402,21412,23126,25470,27741,29601,31392,32981,35514,36546,36924,39002,40727,41463,43592,5.7
3,Physician & Clinical Services (Millions of Dollars),State,5,Southeast,Georgia,4570,5014,5363,5478,6118,6415,6827,7375,7759,7939,8599,9744,10051,11435,11536,12953,13239,13771,14109,14413,15302,16346,16782,18325,6.2
3,Physician & Clinical Services (Millions of Dollars),State,8,Far West,Hawaii,844,892,969,1091,1219,1350,1349,1459,1408,1404,1378,1510,1625,1710,1795,1910,2153,2216,2291,2331,2454,2546,2603,2722,5.2
3,Physician & Clinical Services (Millions of Dollars),State,7,Rocky Mountains,Idaho,575,614,670,682,746,787,855,921,977,1050,1119,1247,1332,1451,1581,1696,1777,1896,1963,1998,2035,2004,2065,2165,5.9
3,Physician & Clinical Services (Millions of Dollars),State,3,Great Lakes,Illinois,7564,8168,8734,9205,9508,9903,10235,11181,11452,12432,13153,14622,15550,16235,17000,18134,19082,19912,20642,21435,22121,22986,23388,24139,5.2
3,Physician & Clinical Services (Millions of Dollars),State,3,Great Lakes,Indiana,3326,3631,3984,4093,4116,4286,4440,4948,5317,5610,6283,6633,7202,7749,8318,8913,9173,9549,9648,10027,10587,11302,11744,12144,5.8
3,Physician & Clinical Services (Millions of Dollars),State,4,Plains,Iowa,1531,1681,1811,1905,1941,2016,2081,2381,2484,2636,2865,2959,3322,3410,3532,3665,3814,4063,4165,4271,4385,4538,4607,4826,5.1
3,Physician & Clinical Services (Millions of Dollars),State,4,Plains,Kansas,1687,1813,1901,2020,2159,2236,2296,2549,2579,2924,3144,3366,3705,3919,4081,4166,4374,4592,4674,4752,4967,5020,4830,4935,4.8
3,Physician & Clinical Services (Millions of Dollars),State,5,Southeast,Kentucky,2150,2366,2504,2615,2901,3028,3195,3351,3784,4281,4445,4799,5183,5418,5488,5669,5767,6011,6209,6363,6754,7171,7563,8077,5.9
3,Physician & Clinical Services (Millions of Dollars),State,5,Southeast,Louisiana,2738,2960,3079,3158,3189,3270,3485,3810,4201,4497,4622,4862,5357,5768,5611,5793,6112,6473,6764,6896,6871,7020,7480,7988,4.8
3,Physician & Clinical Services (Millions of Dollars),State,1,New England,Maine,648,716,781,762,820,870,954,1032,1157,1274,1451,1555,1683,1755,1823,1838,1896,1956,2045,2056,2086,2151,2164,2240,5.5
3,Physician & Clinical Services (Millions of Dollars),State,2,Mideast,Maryland,3828,4075,4363,4761,4767,4923,5042,4927,5625,6063,6428,6992,7545,8115,8360,8930,9446,9938,10320,10646,11101,11704,12005,12611,5.3
3,Physician & Clinical Services (Millions of Dollars),State,1,New England,Massachusetts,4270,4641,5072,5125,5320,5498,5972,6527,6664,7148,7776,8651,9023,9482,10124,10954,11809,12563,13184,13506,14225,14783,15026,15280,5.7
3,Physician & Clinical Services (Millions of Dollars),State,3,Great Lakes,Michigan,6044,6278,6465,6782,7077,7312,7489,7867,8387,8843,9393,9953,10493,11121,11731,12356,12735,13635,14401,14848,15788,16335,16448,17232,4.7
3,Physician & Clinical Services (Millions of Dollars),State,4,Plains,Minnesota,2794,3070,3489,3710,4030,4344,4349,5173,5215,5759,6305,6501,6887,7120,7414,7819,8275,8374,8545,8872,8788,9113,9291,9589,5.5
3,Physician & Clinical Services (Millions of Dollars),State,5,Southeast,Mississippi,1352,1343,1520,1580,1727,1825,2043,2060,2093,2432,2716,2913,3095,3132,3453,3699,3846,4030,4174,4261,4462,4665,4580,4682,5.6
3,Physician & Clinical Services (Millions of Dollars),State,4,Plains,Missouri,2888,3240,3316,3613,3603,3765,4005,4417,4593,5069,5169,5876,6044,6310,6150,6398,7074,7354,7617,8012,8801,9115,9266,9346,5.2
3,Physician & Clinical Services (Millions of Dollars),State,7,Rocky Mountains,Montana,433,467,482,467,516,555,591,617,661,737,818,929,1009,1079,1111,1182,1261,1330,1409,1464,1559,1629,1643,1696,6.1
3,Physician & Clinical Services (Millions of Dollars),State,4,Plains,Nebraska,829,925,971,1022,1007,1041,1107,1238,1289,1435,1603,1766,1948,2135,2166,2342,2489,2688,2731,2849,3081,3216,3260,3306,6.2
3,Physician & Clinical Services (Millions of Dollars),State,8,Far West,Nevada,1026,1155,1206,1274,1381,1462,1646,1821,1904,2140,2377,2658,3116,3471,3803,3999,4188,4310,4423,4434,4560,4670,4872,5304,7.4
3,Physician & Clinical Services (Millions of Dollars),State,1,New England,New Hampshire,656,729,765,834,911,1005,1054,1220,1347,1414,1521,1515,1607,1828,1959,2068,2211,2344,2477,2570,2712,2806,2878,2960,6.8
3,Physician & Clinical Services (Millions of Dollars),State,2,Mideast,New Jersey,6005,6793,6870,7324,8024,8037,8430,8846,9395,10369,11145,11888,12163,12872,13966,14577,16120,17071,17611,17784,18664,19625,20321,21148,5.6
3,Physician & Clinical Services (Millions of Dollars),State,6,Southwest,New Mexico,816,931,979,1031,1112,1239,1319,1390,1395,1460,1529,1642,1808,2000,2100,2275,2440,2548,2774,2836,3073,3234,3253,3314,6.3
3,Physician & Clinical Services (Millions of Dollars),State,2,Mideast,New York,11904,13258,14052,14682,15426,15790,16361,17822,18188,19110,21261,22551,24332,25251,26330,28400,29309,30557,31775,32458,33798,34687,35686,36941,5
3,Physician & Clinical Services (Millions of Dollars),State,5,Southeast,North Carolina,3716,4100,4609,4908,5089,5470,5824,6129,6746,7391,8840,9005,9444,10165,10967,11523,11877,12642,13256,13677,14402,15311,15469,16014,6.6
3,Physician & Clinical Services (Millions of Dollars),State,4,Plains,North Dakota,421,453,457,472,525,517,500,524,519,548,578,627,696,756,783,814,889,958,965,1028,1072,1178,1220,1268,4.9
3,Physician & Clinical Services (Millions of Dollars),State,3,Great Lakes,Ohio,7342,7777,8107,8378,8577,8863,8853,9315,9773,10682,11984,12917,13789,14457,14915,15250,16022,16676,17181,17699,18326,19505,19646,20626,4.6
3,Physician & Clinical Services (Millions of Dollars),State,6,Southwest,Oklahoma,1849,2032,2095,2207,2313,2426,2639,2801,3034,3228,3630,3809,4011,4072,4371,4664,5011,5193,5368,5438,5788,5927,6094,6404,5.5
3,Physician & Clinical Services (Millions of Dollars),State,8,Far West,Oregon,1833,2031,2137,2233,2395,2467,2670,3244,3309,3359,3940,4035,4583,5039,5455,5911,5899,6223,6216,6342,6674,6802,7074,7455,6.3
3,Physician & Clinical Services (Millions of Dollars),State,2,Mideast,Pennsylvania,8300,8601,9131,9736,9889,10047,10399,10818,11949,12720,13486,14337,15555,16582,17354,17769,19177,20392,21131,21660,22766,23826,24293,25156,4.9
3,Physician & Clinical Services (Millions of Dollars),State,1,New England,Rhode Island,639,678,741,747,821,815,829,887,909,991,1066,1149,1221,1319,1463,1521,1560,1631,1687,1709,1766,1838,1866,1956,5
3,Physician & Clinical Services (Millions of Dollars),State,5,Southeast,South Carolina,1859,2009,2190,2313,2443,2576,2827,3059,3318,3546,4058,4432,4795,5262,5406,5783,6038,6294,6424,6533,6851,7096,7438,7810,6.4
3,Physician & Clinical Services (Millions of Dollars),State,4,Plains,South Dakota,374,407,436,470,498,532,594,637,736,793,748,855,913,927,924,1018,1084,1159,1222,1268,1322,1353,1366,1394,5.9
3,Physician & Clinical Services (Millions of Dollars),State,5,Southeast,Tennessee,3167,3416,3776,3984,4587,4828,5222,5696,5869,6375,7220,7088,7782,8736,9017,9250,9403,9912,10245,10646,10975,11560,11775,12303,6.1
3,Physician & Clinical Services (Millions of Dollars),State,6,Southwest,Texas,11013,11942,12431,13139,14266,14868,16194,17349,19438,20504,22380,25210,26259,28470,32491,33300,33563,35501,37171,38311,40294,42271,43087,45665,6.4
3,Physician & Clinical Services (Millions of Dollars),State,7,Rocky Mountains,Utah,880,947,1032,1069,1101,1181,1313,1448,1483,1595,1741,1983,2166,2374,2568,2720,2965,3088,3209,3326,3410,3559,3752,3881,6.7
3,Physician & Clinical Services (Millions of Dollars),State,1,New England,Vermont,291,308,331,350,374,401,438,472,502,585,663,726,777,819,845,872,856,890,909,929,989,1029,1070,1097,5.9
3,Physician & Clinical Services (Millions of Dollars),State,5,Southeast,Virginia,4056,4175,4455,4785,4805,5105,5416,5780,5857,6788,6880,7751,8762,9450,9830,10565,11104,11951,12605,13057,13905,14672,14964,15610,6
3,Physician & Clinical Services (Millions of Dollars),State,8,Far West,Washington,3515,3831,3930,4035,4361,4499,4578,5456,5684,6204,6788,7585,8247,8761,9403,9936,10488,11146,11952,12297,12748,13099,13408,14562,6.4
3,Physician & Clinical Services (Millions of Dollars),State,5,Southeast,West Virginia,1076,1207,1278,1353,1404,1445,1540,1587,1668,1803,1971,2132,2220,2311,2362,2419,2497,2605,2751,2798,2929,3082,3168,3340,5.1
3,Physician & Clinical Services (Millions of Dollars),State,3,Great Lakes,Wisconsin,3137,3498,3827,4052,4362,4340,4491,4642,5376,5792,6687,7318,7756,8293,9020,9731,10312,10851,11075,11104,11395,11618,11716,12482,6.2
3,Physician & Clinical Services (Millions of Dollars),State,7,Rocky Mountains,Wyoming,233,245,271,281,304,311,337,392,396,471,504,578,610,641,680,734,788,855,876,923,951,999,990,1034,6.7
4,Other Professional Services (Millions of Dollars),United States,0,United States,,18559,20860,22956,23974,26671,28857,31275,33424,34614,36647,40266,43338,46523,50211,52795,55264,60055,64540,67152,69849,72748,76429,78796,82826,6.7
4,Other Professional Services (Millions of Dollars),Region,1,New England,,1063,1253,1319,1356,1510,1688,1950,2079,2147,2235,2444,2598,2774,2976,3070,3190,3437,3676,3839,3952,4071,4204,4304,4506,6.5
4,Other Professional Services (Millions of Dollars),Region,2,Mideast,,3781,4127,4573,4816,5253,5615,6076,6665,7105,7403,8164,8560,8967,9646,10077,10401,11203,11856,12396,13056,13650,14215,14598,15170,6.2
4,Other Professional Services (Millions of Dollars),Region,3,Great Lakes,,2779,3122,3717,3780,4259,4648,4936,5141,5152,5526,6056,6507,7140,7671,8138,8525,9117,9762,10023,10378,10916,11636,12022,12802,6.9
4,Other Professional Services (Millions of Dollars),Region,4,Plains,,1130,1264,1318,1424,1659,1811,1997,2142,2222,2419,2544,2732,2993,3293,3502,3652,3950,4231,4344,4556,4742,5086,5213,5405,7
4,Other Professional Services (Millions of Dollars),Region,5,Southeast,,3588,4178,4704,5080,5625,6210,6813,7194,7282,7636,8469,9265,10058,11050,11961,12515,13797,14979,15604,16366,17043,17832,18399,19318,7.6
4,Other Professional Services (Millions of Dollars),Region,6,Southwest,,1677,1888,2036,2071,2456,2679,2948,3147,3346,3575,3845,4115,4309,4692,4933,5277,5754,6261,6617,7037,7489,8030,8289,8822,7.5
4,Other Professional Services (Millions of Dollars),Region,7,Rocky Mountains,,553,618,687,736,883,976,1044,1145,1262,1353,1490,1605,1714,1819,1877,1962,2138,2333,2401,2547,2789,2959,3149,3386,8.2
4,Other Professional Services (Millions of Dollars),Region,8,Far West,,3988,4410,4603,4711,5026,5231,5511,5911,6097,6501,7254,7956,8567,9064,9236,9742,10659,11443,11927,11957,12047,12466,12823,13416,5.4
4,Other Professional Services (Millions of Dollars),State,5,Southeast,Alabama,182,207,224,233,287,331,384,403,390,414,422,451,491,548,571,576,617,655,680,701,709,755,805,826,6.8
4,Other Professional Services (Millions of Dollars),State,8,Far West,Alaska,49,57,60,57,65,71,76,79,88,106,122,130,146,165,176,178,201,221,240,244,273,297,320,342,8.8
4,Other Professional Services (Millions of Dollars),State,6,Southwest,Arizona,276,301,329,355,412,451,483,513,535,569,623,713,768,892,972,1059,1167,1273,1317,1350,1427,1474,1555,1666,8.1
4,Other Professional Services (Millions of Dollars),State,5,Southeast,Arkansas,130,154,163,178,211,220,262,279,303,302,328,349,371,401,417,431,494,532,547,592,646,682,727,776,8.1
4,Other Professional Services (Millions of Dollars),State,8,Far West,California,3056,3355,3466,3521,3686,3826,4014,4300,4366,4606,5121,5614,6034,6293,6243,6561,7121,7632,7917,7775,7722,7931,8020,8376,4.5
4,Other Professional Services (Millions of Dollars),State,7,Rocky Mountains,Colorado,301,332,364,380,468,535,555,602,655,723,806,885,910,935,928,958,1049,1152,1168,1253,1390,1485,1601,1739,7.9
4,Other Professional Services (Millions of Dollars),State,1,New England,Connecticut,269,371,389,368,401,451,551,592,599,637,690,729,767,816,832,842,921,979,1025,1030,1039,1072,1094,1156,6.5
4,Other Professional Services (Millions of Dollars),State,2,Mideast,Delaware,55,65,72,82,82,76,88,93,106,116,138,153,160,177,191,189,205,220,235,254,269,298,315,326,8
4,Other Professional Services (Millions of Dollars),State,2,Mideast,District of Columbia,45,66,66,66,74,75,79,84,85,83,84,92,95,96,98,103,109,114,115,117,127,135,139,147,5.3
4,Other Professional Services (Millions of Dollars),State,5,Southeast,Florida,1124,1352,1501,1639,1769,1956,2164,2280,2270,2379,2710,2912,3137,3395,3803,3896,4232,4690,4969,5189,5405,5492,5663,5983,7.5
4,Other Professional Services (Millions of Dollars),State,5,Southeast,Georgia,418,498,545,581,609,657,727,740,762,818,886,998,1136,1233,1343,1430,1610,1686,1701,1822,1888,1995,2059,2130,7.3
4,Other Professional Services (Millions of Dollars),State,8,Far West,Hawaii,92,104,115,117,118,111,108,117,125,143,161,191,200,224,237,238,273,286,294,290,295,303,312,330,5.7
4,Other Professional Services (Millions of Dollars),State,7,Rocky Mountains,Idaho,70,79,89,98,117,126,137,151,168,186,197,212,241,275,293,315,341,368,392,409,435,438,470,493,8.9
4,Other Professional Services (Millions of Dollars),State,3,Great Lakes,Illinois,744,847,947,1012,1111,1227,1304,1382,1404,1554,1712,1857,2143,2248,2432,2633,2891,3130,3256,3513,3709,3917,4047,4365,8
4,Other Professional Services (Millions of Dollars),State,3,Great Lakes,Indiana,328,364,410,439,502,535,566,612,591,623,702,751,804,876,899,946,1002,1090,1134,1185,1300,1419,1503,1593,7.1
4,Other Professional Services (Millions of Dollars),State,4,Plains,Iowa,206,210,228,240,272,290,307,329,341,349,382,407,452,496,521,543,585,614,641,674,702,742,779,814,6.1
4,Other Professional Services (Millions of Dollars),State,4,Plains,Kansas,177,198,204,212,241,250,283,308,318,331,363,380,418,462,501,511,553,610,627,651,671,734,759,773,6.6
4,Other Professional Services (Millions of Dollars),State,5,Southeast,Kentucky,182,206,235,256,299,334,368,389,415,464,494,535,583,640,655,686,733,790,821,868,907,944,957,1008,7.7
4,Other Professional Services (Millions of Dollars),State,5,Southeast,Louisiana,204,240,281,317,338,355,393,401,407,427,475,521,577,638,648,667,740,828,863,895,945,1032,1048,1104,7.6
4,Other Professional Services (Millions of Dollars),State,1,New England,Maine,93,106,112,114,136,147,159,175,190,195,220,232,261,301,321,334,366,380,377,377,389,425,428,438,6.9
4,Other Professional Services (Millions of Dollars),State,2,Mideast,Maryland,374,422,456,501,560,589,667,710,689,728,823,921,982,1047,1117,1197,1268,1362,1428,1475,1527,1587,1561,1644,6.6
4,Other Professional Services (Millions of Dollars),State,1,New England,Massachusetts,496,554,611,653,713,812,935,976,990,1013,1116,1181,1251,1311,1336,1392,1464,1583,1670,1759,1825,1872,1939,2034,6.3
4,Other Professional Services (Millions of Dollars),State,3,Great Lakes,Michigan,638,716,872,930,1045,1141,1201,1214,1206,1279,1396,1493,1616,1781,1889,1951,2087,2190,2200,2257,2324,2438,2482,2626,6.3
4,Other Professional Services (Millions of Dollars),State,4,Plains,Minnesota,308,345,371,398,463,520,572,624,651,706,716,773,838,953,975,1019,1092,1141,1151,1208,1237,1341,1382,1470,7
4,Other Professional Services (Millions of Dollars),State,5,Southeast,Mississippi,99,106,118,127,142,154,175,184,164,176,207,247,265,310,316,328,377,428,429,464,490,517,530,568,7.9
4,Other Professional Services (Millions of Dollars),State,4,Plains,Missouri,265,310,301,346,423,469,535,571,577,666,681,744,802,868,948,997,1095,1170,1188,1232,1283,1332,1360,1380,7.4
4,Other Professional Services (Millions of Dollars),State,7,Rocky Mountains,Montana,58,66,76,73,82,82,93,97,116,130,142,145,158,167,182,192,202,219,222,239,258,280,291,310,7.6
4,Other Professional Services (Millions of Dollars),State,4,Plains,Nebraska,92,108,112,116,135,148,164,168,180,209,235,257,297,308,336,354,381,428,454,476,515,577,550,557,8.2
4,Other Professional Services (Millions of Dollars),State,8,Far West,Nevada,113,143,143,149,180,193,195,206,215,232,258,304,335,378,399,435,486,539,578,622,627,680,731,773,8.7
4,Other Professional Services (Millions of Dollars),State,1,New England,New Hampshire,92,103,76,89,111,122,131,146,166,175,184,194,210,228,243,254,281,309,329,330,342,339,336,349,6
4,Other Professional Services (Millions of Dollars),State,2,Mideast,New Jersey,827,892,964,1016,1148,1235,1327,1424,1449,1428,1563,1632,1718,1874,1978,2061,2246,2390,2535,2663,2804,2938,3112,3222,6.1
4,Other Professional Services (Millions of Dollars),State,6,Southwest,New Mexico,112,119,127,136,198,179,182,191,212,210,247,265,284,306,328,355,391,419,439,472,500,545,542,558,7.3
4,Other Professional Services (Millions of Dollars),State,2,Mideast,New York,1524,1614,1784,1863,1947,2084,2252,2569,2868,3097,3432,3607,3745,3971,4098,4186,4505,4791,5051,5275,5467,5559,5655,5891,6.1
4,Other Professional Services (Millions of Dollars),State,5,Southeast,North Carolina,356,417,478,515,612,645,705,756,743,796,883,964,1072,1211,1341,1472,1661,1789,1897,1910,1971,2053,2090,2196,8.2
4,Other Professional Services (Millions of Dollars),State,4,Plains,North Dakota,38,42,49,54,60,62,62,65,69,72,74,75,79,84,89,92,99,110,120,135,147,160,177,193,7.3
4,Other Professional Services (Millions of Dollars),State,3,Great Lakes,Ohio,756,836,1100,976,1093,1178,1242,1280,1291,1377,1495,1619,1730,1846,1903,1960,2027,2180,2255,2214,2309,2514,2566,2699,5.7
4,Other Professional Services (Millions of Dollars),State,6,Southwest,Oklahoma,199,233,246,256,295,332,336,366,412,406,397,425,460,512,530,596,622,680,709,766,825,892,942,1007,7.3
4,Other Professional Services (Millions of Dollars),State,8,Far West,Oregon,246,283,292,301,337,355,369,387,422,465,520,568,616,672,736,791,882,953,986,1043,1104,1187,1254,1311,7.5
4,Other Professional Services (Millions of Dollars),State,2,Mideast,Pennsylvania,955,1068,1230,1287,1443,1556,1663,1786,1909,1952,2124,2155,2267,2482,2595,2665,2871,2978,3032,3274,3456,3699,3817,3940,6.4
4,Other Professional Services (Millions of Dollars),State,1,New England,Rhode Island,73,76,85,85,92,96,107,112,115,121,131,152,169,189,200,222,248,264,272,284,300,311,315,328,6.7
4,Other Professional Services (Millions of Dollars),State,5,Southeast,South Carolina,161,188,208,228,257,280,321,362,341,312,361,411,429,479,528,582,654,725,757,779,812,892,959,987,8.2
4,Other Professional Services (Millions of Dollars),State,4,Plains,South Dakota,45,50,54,58,65,71,74,78,86,86,92,95,108,121,133,136,146,157,163,181,186,199,207,218,7.1
4,Other Professional Services (Millions of Dollars),State,5,Southeast,Tennessee,284,305,352,379,446,533,550,582,606,608,666,750,801,896,952,977,1080,1113,1115,1227,1242,1308,1354,1433,7.3
4,Other Professional Services (Millions of Dollars),State,6,Southwest,Texas,1092,1236,1334,1324,1551,1717,1947,2078,2187,2390,2579,2712,2797,2981,3104,3267,3574,3889,4153,4449,4736,5119,5250,5591,7.4
4,Other Professional Services (Millions of Dollars),State,7,Rocky Mountains,Utah,94,105,121,145,165,185,207,235,252,241,263,275,305,329,360,373,409,439,456,475,517,544,574,624,8.6
4,Other Professional Services (Millions of Dollars),State,1,New England,Vermont,38,44,47,47,57,60,66,77,87,95,102,110,117,131,138,146,157,162,167,171,176,186,191,201,7.5
4,Other Professional Services (Millions of Dollars),State,5,Southeast,Virginia,360,404,487,505,524,611,616,658,707,750,830,890,953,1038,1116,1194,1310,1425,1490,1572,1653,1772,1798,1868,7.4
4,Other Professional Services (Millions of Dollars),State,8,Far West,Washington,431,468,527,565,641,674,748,822,880,949,1074,1149,1236,1332,1446,1540,1696,1812,1912,1984,2025,2068,2185,2282,7.5
4,Other Professional Services (Millions of Dollars),State,5,Southeast,West Virginia,87,101,111,122,131,133,147,159,173,188,207,237,243,262,272,275,289,317,335,348,374,392,409,439,7.3
4,Other Professional Services (Millions of Dollars),State,3,Great Lakes,Wisconsin,312,358,389,423,508,567,622,654,661,692,750,786,846,921,1015,1035,1109,1172,1178,1209,1274,1347,1424,1518,7.1
4,Other Professional Services (Millions of Dollars),State,7,Rocky Mountains,Wyoming,31,36,38,40,52,49,52,61,71,75,82,88,101,113,115,124,137,156,164,172,188,212,211,220,8.8
5,Dental Services (Millions of Dollars),United States,0,United States,,33397,37133,39006,41558,44615,46943,50292,53600,57255,62066,67601,73444,76005,81749,86691,91146,97029,101939,102307,105032,107106,108771,110141,112832,5.4
5,Dental Services (Millions of Dollars),Region,1,New England,,2117,2314,2360,2459,2612,2734,2995,3211,3488,3720,4042,4417,4539,4887,5130,5419,5798,6177,6296,6425,6586,6595,6654,6778,5.2
5,Dental Services (Millions of Dollars),Region,2,Mideast,,6334,6848,7053,7475,7983,8258,8754,8938,9556,10131,11169,12245,12656,13557,14329,15055,15727,16215,16147,16724,16993,17218,17447,17719,4.6
5,Dental Services (Millions of Dollars),Region,3,Great Lakes,,5392,6017,6287,6685,7221,7649,8055,8506,9084,10041,10978,11752,12012,12819,13506,14012,14662,15190,15438,16192,16455,16179,16193,16469,5
5,Dental Services (Millions of Dollars),Region,4,Plains,,2054,2320,2402,2574,2814,2934,3172,3441,3658,3961,4338,4737,4905,5343,5580,5838,6268,6463,6710,6989,7176,7135,7210,7391,5.7
5,Dental Services (Millions of Dollars),Region,5,Southeast,,6572,7460,7917,8461,9166,9689,10534,11002,11939,13154,14291,15518,15989,17660,18892,20241,21545,22362,22501,23182,23773,24704,25280,26022,6.2
5,Dental Services (Millions of Dollars),Region,6,Southwest,,2680,3051,3253,3472,3786,4037,4378,5078,5502,6005,6514,6750,7011,7469,7969,8546,9337,10424,10565,10887,11238,11579,11740,12076,6.8
5,Dental Services (Millions of Dollars),Region,7,Rocky Mountains,,1035,1165,1262,1373,1525,1602,1735,1908,2052,2292,2478,2741,2820,3080,3217,3365,3681,3893,3980,4080,4166,4391,4491,4619,6.7
5,Dental Services (Millions of Dollars),Region,8,Far West,,7213,7957,8472,9060,9508,10040,10669,11516,11975,12761,13790,15284,16073,16935,18068,18669,20011,21214,20671,20552,20718,20970,21126,21757,4.9
5,Dental Services (Millions of Dollars),State,5,Southeast,Alabama,402,455,480,517,550,583,626,653,707,756,809,886,975,974,1040,1098,1158,1212,1210,1259,1278,1302,1331,1353,5.4
5,Dental Services (Millions of Dollars),State,8,Far West,Alaska,102,115,126,136,141,151,161,169,169,190,201,221,232,241,257,267,296,318,315,334,333,371,384,399,6.1
5,Dental Services (Millions of Dollars),State,6,Southwest,Arizona,470,519,557,598,659,703,737,816,888,1011,1141,1242,1340,1504,1653,1828,1960,2010,1990,1975,2007,2176,2239,2251,7.1
5,Dental Services (Millions of Dollars),State,5,Southeast,Arkansas,223,248,264,285,325,350,374,378,414,460,493,527,562,592,635,661,727,758,784,788,818,883,900,917,6.4
5,Dental Services (Millions of Dollars),State,8,Far West,California,5257,5745,6101,6467,6710,7075,7477,8138,8352,8831,9511,10633,11281,11853,12720,13044,13878,14810,14318,14070,14164,14155,14149,14557,4.5
5,Dental Services (Millions of Dollars),State,7,Rocky Mountains,Colorado,514,567,614,667,745,781,840,916,1003,1133,1217,1352,1402,1524,1565,1614,1750,1836,1929,1953,2014,2119,2174,2239,6.6
5,Dental Services (Millions of Dollars),State,1,New England,Connecticut,639,696,671,691,729,754,820,858,941,999,1081,1207,1224,1325,1360,1402,1500,1579,1577,1618,1624,1654,1664,1684,4.3
5,Dental Services (Millions of Dollars),State,2,Mideast,Delaware,90,107,112,127,147,173,174,171,198,217,228,242,259,286,300,309,332,363,367,381,396,375,372,383,6.5
5,Dental Services (Millions of Dollars),State,2,Mideast,District of Columbia,94,106,105,116,130,137,141,135,148,152,151,170,170,179,187,208,218,244,245,258,275,266,275,270,4.7
5,Dental Services (Millions of Dollars),State,5,Southeast,Florida,1779,2015,2144,2249,2415,2592,2763,2870,3036,3261,3507,3862,3816,4552,4803,5152,5420,5466,5257,5389,5574,6056,6271,6551,5.8
5,Dental Services (Millions of Dollars),State,5,Southeast,Georgia,769,881,930,1007,1094,1151,1253,1359,1488,1675,1842,2017,2104,2235,2479,2644,2798,2821,2855,2870,2913,3027,3108,3214,6.4
5,Dental Services (Millions of Dollars),State,8,Far West,Hawaii,191,217,239,248,263,265,265,265,287,298,321,352,362,377,410,411,452,470,472,485,486,480,479,487,4.2
5,Dental Services (Millions of Dollars),State,7,Rocky Mountains,Idaho,143,168,184,207,224,236,254,278,296,339,364,422,424,460,489,527,568,618,608,612,610,616,624,636,6.7
5,Dental Services (Millions of Dollars),State,3,Great Lakes,Illinois,1449,1618,1695,1807,1937,2026,2151,2277,2401,2640,2980,3150,3271,3451,3671,3818,4053,4172,4193,4521,4391,4527,4525,4594,5.1
